id,question_id,option_label,option_text,is_correct,display_order,created_at
2464,491,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
2465,492,A,Preparing the project report,t,1,2026-08-09 21:13:23.227169
2466,492,B,Changing the project deadline,f,2,2026-08-09 21:13:23.227169
2467,492,C,Visiting the finance department,f,3,2026-08-09 21:13:23.227169
2468,492,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
2469,493,A,The main office,f,1,2026-08-09 21:13:23.227169
2470,493,B,the design office,t,2,2026-08-09 21:13:23.227169
2471,493,C,the finance department,f,3,2026-08-09 21:13:23.227169
2472,493,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
2473,494,A,Friday,t,1,2026-08-09 21:13:23.227169
2474,494,B,next Friday,f,2,2026-08-09 21:13:23.227169
2475,494,C,On Thursday,f,3,2026-08-09 21:13:23.227169
2476,494,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
2477,495,A,Preparing the office computer,t,1,2026-08-09 21:13:23.227169
2478,495,B,Changing the equipment repair,f,2,2026-08-09 21:13:23.227169
2479,495,C,Visiting the repair center,f,3,2026-08-09 21:13:23.227169
2480,495,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
2481,496,A,The main office,f,1,2026-08-09 21:13:23.227169
2482,496,B,the IT department,t,2,2026-08-09 21:13:23.227169
2483,496,C,the repair center,f,3,2026-08-09 21:13:23.227169
2484,496,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
2485,497,A,this afternoon,t,1,2026-08-09 21:13:23.227169
2486,497,B,tomorrow,f,2,2026-08-09 21:13:23.227169
2487,497,C,On Friday,f,3,2026-08-09 21:13:23.227169
2488,497,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
2489,498,A,Preparing a taxi,t,1,2026-08-09 21:13:23.227169
2490,498,B,Changing the airport plans,f,2,2026-08-09 21:13:23.227169
2491,498,C,Visiting the hotel entrance,f,3,2026-08-09 21:13:23.227169
2492,498,D,I'll take care of it this afternoon.,f,4,2026-08-09 21:13:23.227169
2493,499,A,The main office,f,1,2026-08-09 21:13:23.227169
2494,499,B,the airport,t,2,2026-08-09 21:13:23.227169
2495,499,C,the hotel entrance,f,3,2026-08-09 21:13:23.227169
2496,499,D,I'll check the schedule and let you know.,f,4,2026-08-09 21:13:23.227169
2497,500,A,six thirty,t,1,2026-08-09 21:13:23.227169
2498,500,B,seven fifteen,f,2,2026-08-09 21:13:23.227169
2499,500,C,On Monday,f,3,2026-08-09 21:13:23.227169
2500,500,D,It's available in the main office.,f,4,2026-08-09 21:13:23.227169
2501,501,A,A schedule change,t,1,2026-08-09 21:34:42.767896
2502,501,B,A new employee,f,2,2026-08-09 21:34:42.767896
2503,501,C,A book sale,f,3,2026-08-09 21:34:42.767896
2504,501,D,A computer problem,f,4,2026-08-09 21:34:42.767896
2505,502,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
2506,502,B,For a private event,f,2,2026-08-09 21:34:42.767896
2507,502,C,For staff training,f,3,2026-08-09 21:34:42.767896
2508,502,D,For a holiday,f,4,2026-08-09 21:34:42.767896
2511,503,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
2512,503,D,Next Monday,f,4,2026-08-09 21:34:42.767896
2513,504,A,A gate change,t,1,2026-08-09 21:34:42.767896
2514,504,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
2515,504,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
2516,504,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
2517,505,A,Gate 6,f,1,2026-08-09 21:34:42.767896
2518,505,B,Gate 12,f,2,2026-08-09 21:34:42.767896
2519,505,C,Gate 18,t,3,2026-08-09 21:34:42.767896
2520,505,D,Gate 24,f,4,2026-08-09 21:34:42.767896
2521,506,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
2522,506,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
2523,506,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
2524,506,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
2525,507,A,New employees,f,1,2026-08-09 21:34:42.767896
2526,507,B,Department managers,t,2,2026-08-09 21:34:42.767896
2527,507,C,Customers,f,3,2026-08-09 21:34:42.767896
2528,507,D,Visitors,f,4,2026-08-09 21:34:42.767896
2529,508,A,8:30,f,1,2026-08-09 21:34:42.767896
2530,508,B,9:00,f,2,2026-08-09 21:34:42.767896
2531,508,C,9:30,t,3,2026-08-09 21:34:42.767896
2532,508,D,10:00,f,4,2026-08-09 21:34:42.767896
2533,509,A,Travel documents,f,1,2026-08-09 21:34:42.767896
2534,509,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
2535,509,C,Training materials,f,3,2026-08-09 21:34:42.767896
2536,509,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
2537,510,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
2538,510,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
2539,510,C,A cooking class,f,3,2026-08-09 21:34:42.767896
2540,510,D,A delivery service,f,4,2026-08-09 21:34:42.767896
2541,511,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
2542,511,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
2543,511,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
2544,511,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
2545,512,A,Weekends only,f,1,2026-08-09 21:34:42.767896
2546,512,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
2547,512,C,Every evening,f,3,2026-08-09 21:34:42.767896
2548,512,D,Next month,f,4,2026-08-09 21:34:42.767896
2549,513,A,A train station,f,1,2026-08-09 21:34:42.767896
2550,513,B,A city museum,t,2,2026-08-09 21:34:42.767896
2551,513,C,A library,f,3,2026-08-09 21:34:42.767896
2552,513,D,A theater,f,4,2026-08-09 21:34:42.767896
2553,514,A,Immediately,f,1,2026-08-09 21:34:42.767896
2554,514,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
2555,514,C,At noon,f,3,2026-08-09 21:34:42.767896
2556,514,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
2557,515,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
2558,515,B,Leave the group,f,2,2026-08-09 21:34:42.767896
2559,515,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
2560,515,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
2561,516,A,An express train,t,1,2026-08-09 21:34:42.767896
2562,516,B,A bus service,f,2,2026-08-09 21:34:42.767896
2563,516,C,A flight,f,3,2026-08-09 21:34:42.767896
2564,516,D,A taxi route,f,4,2026-08-09 21:34:42.767896
2565,517,A,Platform 2,f,1,2026-08-09 21:34:42.767896
2566,517,B,Platform 4,t,2,2026-08-09 21:34:42.767896
2567,517,C,Platform 6,f,3,2026-08-09 21:34:42.767896
2568,517,D,Platform 8,f,4,2026-08-09 21:34:42.767896
2569,518,A,Platform 3,f,1,2026-08-09 21:34:42.767896
2570,518,B,Platform 4,f,2,2026-08-09 21:34:42.767896
2571,518,C,Platform 5,f,3,2026-08-09 21:34:42.767896
2572,518,D,Platform 6,t,4,2026-08-09 21:34:42.767896
2573,519,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
2574,519,B,Snowy,f,2,2026-08-09 21:34:42.767896
2575,519,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
2576,519,D,Foggy,f,4,2026-08-09 21:34:42.767896
2577,520,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
2578,520,B,Light rain,t,2,2026-08-09 21:34:42.767896
2579,520,C,Strong winds,f,3,2026-08-09 21:34:42.767896
2580,520,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
2581,521,A,Swimmers,f,1,2026-08-09 21:34:42.767896
2582,521,B,Drivers,t,2,2026-08-09 21:34:42.767896
2583,521,C,Tourists,f,3,2026-08-09 21:34:42.767896
2584,521,D,Office workers,f,4,2026-08-09 21:34:42.767896
2585,522,A,The fitness center,f,1,2026-08-09 21:34:42.767896
2586,522,B,The restaurant,f,2,2026-08-09 21:34:42.767896
2587,522,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
2588,522,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
2589,523,A,For cleaning,t,1,2026-08-09 21:34:42.767896
2590,523,B,For construction,f,2,2026-08-09 21:34:42.767896
2591,523,C,For a private event,f,3,2026-08-09 21:34:42.767896
2592,523,D,For repairs,f,4,2026-08-09 21:34:42.767896
2593,524,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
2594,524,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
2595,524,C,At noon,t,3,2026-08-09 21:34:42.767896
2596,524,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
2597,525,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
2598,525,B,A repair service,f,2,2026-08-09 21:34:42.767896
2599,525,C,A new store,f,3,2026-08-09 21:34:42.767896
2600,525,D,A training course,f,4,2026-08-09 21:34:42.767896
2601,526,A,10 percent,f,1,2026-08-09 21:34:42.767896
2602,526,B,15 percent,f,2,2026-08-09 21:34:42.767896
2603,526,C,20 percent,t,3,2026-08-09 21:34:42.767896
2604,526,D,30 percent,f,4,2026-08-09 21:34:42.767896
2605,527,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2606,527,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2607,527,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
2608,527,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
2609,528,A,Customers,f,1,2026-08-09 21:34:42.767896
2610,528,B,Department managers,f,2,2026-08-09 21:34:42.767896
2611,528,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
2612,528,D,Visitors,f,4,2026-08-09 21:34:42.767896
2613,529,A,8:15,f,1,2026-08-09 21:34:42.767896
2614,529,B,8:30,f,2,2026-08-09 21:34:42.767896
2615,529,C,8:45,t,3,2026-08-09 21:34:42.767896
2616,529,D,9:15,f,4,2026-08-09 21:34:42.767896
2617,530,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
2618,530,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
2619,530,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
2620,530,D,A company tour,f,4,2026-08-09 21:34:42.767896
2621,531,A,A schedule change,t,1,2026-08-09 21:34:42.767896
2622,531,B,A new employee,f,2,2026-08-09 21:34:42.767896
2623,531,C,A book sale,f,3,2026-08-09 21:34:42.767896
2624,531,D,A computer problem,f,4,2026-08-09 21:34:42.767896
2625,532,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
2626,532,B,For a private event,f,2,2026-08-09 21:34:42.767896
2627,532,C,For staff training,f,3,2026-08-09 21:34:42.767896
2628,532,D,For a holiday,f,4,2026-08-09 21:34:42.767896
2629,533,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2630,533,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2631,533,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
2632,533,D,Next Monday,f,4,2026-08-09 21:34:42.767896
2633,534,A,A gate change,t,1,2026-08-09 21:34:42.767896
2634,534,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
2635,534,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
2636,534,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
2637,535,A,Gate 6,f,1,2026-08-09 21:34:42.767896
2638,535,B,Gate 12,f,2,2026-08-09 21:34:42.767896
2639,535,C,Gate 18,t,3,2026-08-09 21:34:42.767896
2640,535,D,Gate 24,f,4,2026-08-09 21:34:42.767896
2641,536,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
2642,536,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
2643,536,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
2644,536,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
2645,537,A,New employees,f,1,2026-08-09 21:34:42.767896
2646,537,B,Department managers,t,2,2026-08-09 21:34:42.767896
2647,537,C,Customers,f,3,2026-08-09 21:34:42.767896
2648,537,D,Visitors,f,4,2026-08-09 21:34:42.767896
2649,538,A,8:30,f,1,2026-08-09 21:34:42.767896
2650,538,B,9:00,f,2,2026-08-09 21:34:42.767896
2651,538,C,9:30,t,3,2026-08-09 21:34:42.767896
2652,538,D,10:00,f,4,2026-08-09 21:34:42.767896
2653,539,A,Travel documents,f,1,2026-08-09 21:34:42.767896
2654,539,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
2655,539,C,Training materials,f,3,2026-08-09 21:34:42.767896
2656,539,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
2657,540,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
2658,540,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
2659,540,C,A cooking class,f,3,2026-08-09 21:34:42.767896
2660,540,D,A delivery service,f,4,2026-08-09 21:34:42.767896
2661,541,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
2662,541,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
2663,541,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
2664,541,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
2665,542,A,Weekends only,f,1,2026-08-09 21:34:42.767896
2666,542,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
2667,542,C,Every evening,f,3,2026-08-09 21:34:42.767896
2668,542,D,Next month,f,4,2026-08-09 21:34:42.767896
2669,543,A,A train station,f,1,2026-08-09 21:34:42.767896
2670,543,B,A city museum,t,2,2026-08-09 21:34:42.767896
2671,543,C,A library,f,3,2026-08-09 21:34:42.767896
2672,543,D,A theater,f,4,2026-08-09 21:34:42.767896
2673,544,A,Immediately,f,1,2026-08-09 21:34:42.767896
2674,544,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
2675,544,C,At noon,f,3,2026-08-09 21:34:42.767896
2676,544,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
2677,545,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
2678,545,B,Leave the group,f,2,2026-08-09 21:34:42.767896
2679,545,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
2680,545,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
2681,546,A,An express train,t,1,2026-08-09 21:34:42.767896
2682,546,B,A bus service,f,2,2026-08-09 21:34:42.767896
2683,546,C,A flight,f,3,2026-08-09 21:34:42.767896
2684,546,D,A taxi route,f,4,2026-08-09 21:34:42.767896
2685,547,A,Platform 2,f,1,2026-08-09 21:34:42.767896
2686,547,B,Platform 4,t,2,2026-08-09 21:34:42.767896
2687,547,C,Platform 6,f,3,2026-08-09 21:34:42.767896
2688,547,D,Platform 8,f,4,2026-08-09 21:34:42.767896
2689,548,A,Platform 3,f,1,2026-08-09 21:34:42.767896
2690,548,B,Platform 4,f,2,2026-08-09 21:34:42.767896
2691,548,C,Platform 5,f,3,2026-08-09 21:34:42.767896
2692,548,D,Platform 6,t,4,2026-08-09 21:34:42.767896
2693,549,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
2694,549,B,Snowy,f,2,2026-08-09 21:34:42.767896
2695,549,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
2696,549,D,Foggy,f,4,2026-08-09 21:34:42.767896
2697,550,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
2698,550,B,Light rain,t,2,2026-08-09 21:34:42.767896
2699,550,C,Strong winds,f,3,2026-08-09 21:34:42.767896
2700,550,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
2701,551,A,Swimmers,f,1,2026-08-09 21:34:42.767896
2702,551,B,Drivers,t,2,2026-08-09 21:34:42.767896
2703,551,C,Tourists,f,3,2026-08-09 21:34:42.767896
2704,551,D,Office workers,f,4,2026-08-09 21:34:42.767896
2705,552,A,The fitness center,f,1,2026-08-09 21:34:42.767896
2706,552,B,The restaurant,f,2,2026-08-09 21:34:42.767896
2707,552,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
2708,552,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
2709,553,A,For cleaning,t,1,2026-08-09 21:34:42.767896
2710,553,B,For construction,f,2,2026-08-09 21:34:42.767896
2711,553,C,For a private event,f,3,2026-08-09 21:34:42.767896
2712,553,D,For repairs,f,4,2026-08-09 21:34:42.767896
2713,554,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
2714,554,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
2715,554,C,At noon,t,3,2026-08-09 21:34:42.767896
2716,554,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
2717,555,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
2718,555,B,A repair service,f,2,2026-08-09 21:34:42.767896
2719,555,C,A new store,f,3,2026-08-09 21:34:42.767896
2720,555,D,A training course,f,4,2026-08-09 21:34:42.767896
2721,556,A,10 percent,f,1,2026-08-09 21:34:42.767896
2722,556,B,15 percent,f,2,2026-08-09 21:34:42.767896
2723,556,C,20 percent,t,3,2026-08-09 21:34:42.767896
2724,556,D,30 percent,f,4,2026-08-09 21:34:42.767896
2725,557,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2726,557,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2727,557,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
2728,557,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
2729,558,A,Customers,f,1,2026-08-09 21:34:42.767896
2730,558,B,Department managers,f,2,2026-08-09 21:34:42.767896
2731,558,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
2732,558,D,Visitors,f,4,2026-08-09 21:34:42.767896
2733,559,A,8:15,f,1,2026-08-09 21:34:42.767896
2734,559,B,8:30,f,2,2026-08-09 21:34:42.767896
2735,559,C,8:45,t,3,2026-08-09 21:34:42.767896
2736,559,D,9:15,f,4,2026-08-09 21:34:42.767896
2737,560,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
2738,560,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
2739,560,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
2740,560,D,A company tour,f,4,2026-08-09 21:34:42.767896
2741,561,A,A schedule change,t,1,2026-08-09 21:34:42.767896
2742,561,B,A new employee,f,2,2026-08-09 21:34:42.767896
2743,561,C,A book sale,f,3,2026-08-09 21:34:42.767896
2744,561,D,A computer problem,f,4,2026-08-09 21:34:42.767896
2745,562,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
2746,562,B,For a private event,f,2,2026-08-09 21:34:42.767896
2747,562,C,For staff training,f,3,2026-08-09 21:34:42.767896
2748,562,D,For a holiday,f,4,2026-08-09 21:34:42.767896
2749,563,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2750,563,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2751,563,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
2752,563,D,Next Monday,f,4,2026-08-09 21:34:42.767896
2753,564,A,A gate change,t,1,2026-08-09 21:34:42.767896
2754,564,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
2755,564,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
2756,564,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
2757,565,A,Gate 6,f,1,2026-08-09 21:34:42.767896
2758,565,B,Gate 12,f,2,2026-08-09 21:34:42.767896
2759,565,C,Gate 18,t,3,2026-08-09 21:34:42.767896
2760,565,D,Gate 24,f,4,2026-08-09 21:34:42.767896
2761,566,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
2762,566,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
2763,566,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
2764,566,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
2765,567,A,New employees,f,1,2026-08-09 21:34:42.767896
2766,567,B,Department managers,t,2,2026-08-09 21:34:42.767896
2767,567,C,Customers,f,3,2026-08-09 21:34:42.767896
2768,567,D,Visitors,f,4,2026-08-09 21:34:42.767896
2769,568,A,8:30,f,1,2026-08-09 21:34:42.767896
2770,568,B,9:00,f,2,2026-08-09 21:34:42.767896
2771,568,C,9:30,t,3,2026-08-09 21:34:42.767896
2772,568,D,10:00,f,4,2026-08-09 21:34:42.767896
2773,569,A,Travel documents,f,1,2026-08-09 21:34:42.767896
2774,569,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
2775,569,C,Training materials,f,3,2026-08-09 21:34:42.767896
2776,569,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
2777,570,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
2778,570,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
2779,570,C,A cooking class,f,3,2026-08-09 21:34:42.767896
2780,570,D,A delivery service,f,4,2026-08-09 21:34:42.767896
2781,571,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
2782,571,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
2783,571,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
2784,571,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
2785,572,A,Weekends only,f,1,2026-08-09 21:34:42.767896
2786,572,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
2787,572,C,Every evening,f,3,2026-08-09 21:34:42.767896
2788,572,D,Next month,f,4,2026-08-09 21:34:42.767896
2789,573,A,A train station,f,1,2026-08-09 21:34:42.767896
2790,573,B,A city museum,t,2,2026-08-09 21:34:42.767896
2791,573,C,A library,f,3,2026-08-09 21:34:42.767896
2792,573,D,A theater,f,4,2026-08-09 21:34:42.767896
2793,574,A,Immediately,f,1,2026-08-09 21:34:42.767896
