id,question_id,option_label,option_text,display_order,is_correct
40411,10211,A,"Yes, immediately",1,f
40412,10211,B,I'm too busy,2,f
40413,10211,C,Ask someone else,3,f
40414,10211,D,Not my responsibility,4,f
40415,10212,A,Exact time,1,f
40416,10212,B,15 minutes early,2,f
40417,10212,C,Whenever,3,f
40418,10212,D,Don't come,4,f
40419,10213,A,Not yet,1,f
40420,10213,B,Need more time,2,f
40421,10213,C,Cancelled,3,f
40422,10213,D,On your desk,4,f
40423,10214,A,Over 100,1,f
40424,10214,B,25 participants,2,f
40425,10214,C,Just a few,3,f
40426,10214,D,Nobody,4,f
40427,10215,A,Street only,1,f
40428,10215,B,Visitor lot,2,f
40429,10215,C,No parking,3,f
40430,10215,D,Valet,4,f
40431,10216,A,Formal,1,f
40432,10216,B,Casual,2,f
40433,10216,C,Costume,3,f
40434,10216,D,Business casual,4,f
40435,10217,A,"Yes, for presentation",1,f
40436,10217,B,No need,2,f
40437,10217,C,Optional,3,f
40438,10217,D,Tablets only,4,f
40439,10218,A,Side entrance,1,f
40440,10218,B,Back door,2,f
40441,10218,C,Roof access,3,f
40442,10218,D,Main entrance with ID,4,f
40443,10219,A,6 PM,1,f
40444,10219,B,9 PM weekdays,2,f
40445,10219,C,24 hours,3,f
40446,10219,D,Closed today,4,f
40447,10220,A,10% off members,1,f
40448,10220,B,No discount,2,f
40449,10220,C,Seasonal sale,3,f
40450,10220,D,Student discount,4,f
40451,10221,A,"No, fixed time",1,f
40452,10221,B,"Yes, call to reschedule",2,f
40453,10221,C,Maybe later,3,f
40454,10221,D,Cancel instead,4,f
40455,10222,A,Basic service only,1,f
40456,10222,B,Full service with support,2,f
40457,10222,C,Premium features,3,f
40458,10222,D,Nothing included,4,f
40459,10223,A,Call 1-800-555-1234,1,f
40460,10223,B,Email support,2,f
40461,10223,C,Use the app,3,f
40462,10223,D,No support,4,f
40463,10224,A,Expired last month,1,f
40464,10224,B,Lifetime warranty,2,f
40465,10224,C,No warranty,3,f
40466,10224,D,2 years remaining,4,f
40467,10225,A,Cash only,1,f
40468,10225,B,Credit cards and cash,2,f
40469,10225,C,All major cards,3,f
40470,10225,D,Cryptocurrency,4,f
40471,10226,A,No refunds,1,f
40472,10226,B,Within 30 days,2,f
40473,10226,C,Store credit only,3,f
40474,10226,D,Partial refund,4,f
40475,10227,A,Lifetime warranty,1,f
40476,10227,B,6 months,2,f
40477,10227,C,No warranty,3,f
40478,10227,D,One year from purchase,4,f
40479,10228,A,Paid service,1,f
40480,10228,B,Free installation,2,f
40481,10228,C,DIY only,3,f
40482,10228,D,No installation,4,f
40483,10229,A,No,1,f
40484,10229,B,Partially eco-friendly,2,f
40485,10229,C,Unknown,3,f
40486,10229,D,Made from recycled materials,4,f
40487,10230,A,No tracking,1,f
40488,10230,B,Email updates only,2,f
40489,10230,C,Online tracking available,3,f
40490,10230,D,Call for status,4,f
40491,10231,A,Next day delivery,1,f
40492,10231,B,2 weeks,2,f
40493,10231,C,3-5 business days,3,f
40494,10231,D,Same day,4,f
40495,10232,A,Delayed,1,f
40496,10232,B,On track,2,f
40497,10232,C,Cancelled,3,f
40498,10232,D,Behind schedule,4,f
40499,10233,A,Start over,1,f
40500,10233,B,Finalize the report,2,f
40501,10233,C,Cancel it,3,f
40502,10233,D,Delay it,4,f
40503,10234,A,The client,1,f
40504,10234,B,The team,2,f
40505,10234,C,Management,3,f
40506,10234,D,External consultants,4,f
40507,10235,A,On track,1,f
40508,10235,B,Delayed,2,f
40509,10235,C,Cancelled,3,f
40510,10235,D,Behind schedule,4,f
40511,10236,A,Finalize the report,1,f
40512,10236,B,Start over,2,f
40513,10236,C,Cancel it,3,f
40514,10236,D,Delay it,4,f
40515,10237,A,The client,1,f
40516,10237,B,Management,2,f
40517,10237,C,External consultants,3,f
40518,10237,D,The team,4,f
40519,10238,A,Delayed,1,f
40520,10238,B,Cancelled,2,f
40521,10238,C,On track,3,f
40522,10238,D,Behind schedule,4,f
40523,10239,A,Start over,1,f
40524,10239,B,Cancel it,2,f
40525,10239,C,Finalize the report,3,f
40526,10239,D,Delay it,4,f
40527,10240,A,The client,1,f
40528,10240,B,Management,2,f
40529,10240,C,External consultants,3,f
40530,10240,D,The team,4,f
40531,10241,A,Delayed,1,f
40532,10241,B,Cancelled,2,f
40533,10241,C,Behind schedule,3,f
40534,10241,D,On track,4,f
40535,10242,A,Finalize the report,1,f
40536,10242,B,Start over,2,f
40537,10242,C,Cancel it,3,f
40538,10242,D,Delay it,4,f
40539,10243,A,The client,1,f
40540,10243,B,The team,2,f
40541,10243,C,Management,3,f
40542,10243,D,External consultants,4,f
40543,10244,A,Delayed,1,f
40544,10244,B,On track,2,f
40545,10244,C,Cancelled,3,f
40546,10244,D,Behind schedule,4,f
40547,10245,A,Finalize the report,1,f
40548,10245,B,Start over,2,f
40549,10245,C,Cancel it,3,f
40550,10245,D,Delay it,4,f
40551,10246,A,The team,1,f
40552,10246,B,The client,2,f
40553,10246,C,Management,3,f
40554,10246,D,External consultants,4,f
40555,10247,A,Delayed,1,f
40556,10247,B,On track,2,f
40557,10247,C,Cancelled,3,f
40558,10247,D,Behind schedule,4,f
40559,10248,A,Finalize the report,1,f
40560,10248,B,Start over,2,f
40561,10248,C,Cancel it,3,f
40562,10248,D,Delay it,4,f
40563,10249,A,The team,1,f
40564,10249,B,The client,2,f
40565,10249,C,Management,3,f
40566,10249,D,External consultants,4,f
40567,10250,A,On track,1,f
40568,10250,B,Delayed,2,f
40569,10250,C,Cancelled,3,f
40570,10250,D,Behind schedule,4,f
40571,10251,A,Finalize the report,1,f
40572,10251,B,Start over,2,f
40573,10251,C,Cancel it,3,f
40574,10251,D,Delay it,4,f
40575,10252,A,The client,1,f
40576,10252,B,Management,2,f
40577,10252,C,The team,3,f
40578,10252,D,External consultants,4,f
40579,10253,A,On track,1,f
40580,10253,B,Delayed,2,f
40581,10253,C,Cancelled,3,f
40582,10253,D,Behind schedule,4,f
40583,10254,A,Start over,1,f
40584,10254,B,Finalize the report,2,f
40585,10254,C,Cancel it,3,f
40586,10254,D,Delay it,4,f
40587,10255,A,The client,1,f
40588,10255,B,Management,2,f
40589,10255,C,The team,3,f
40590,10255,D,External consultants,4,f
40591,10256,A,Delayed,1,f
40592,10256,B,On track,2,f
40593,10256,C,Cancelled,3,f
40594,10256,D,Behind schedule,4,f
40595,10257,A,Start over,1,f
40596,10257,B,Cancel it,2,f
40597,10257,C,Finalize the report,3,f
40598,10257,D,Delay it,4,f
40599,10258,A,The client,1,f
40600,10258,B,Management,2,f
40601,10258,C,External consultants,3,f
40602,10258,D,The team,4,f
40603,10259,A,Delayed,1,f
40604,10259,B,Cancelled,2,f
40605,10259,C,On track,3,f
40606,10259,D,Behind schedule,4,f
40607,10260,A,Start over,1,f
40608,10260,B,Cancel it,2,f
40609,10260,C,Finalize the report,3,f
40610,10260,D,Delay it,4,f
40611,10261,A,The client,1,f
40612,10261,B,Management,2,f
40613,10261,C,The team,3,f
40614,10261,D,External consultants,4,f
40615,10262,A,Delayed,1,f
40616,10262,B,On track,2,f
40617,10262,C,Cancelled,3,f
40618,10262,D,Behind schedule,4,f
40619,10263,A,Start over,1,f
40620,10263,B,Finalize the report,2,f
40621,10263,C,Cancel it,3,f
40622,10263,D,Delay it,4,f
40623,10264,A,The client,1,f
40624,10264,B,Management,2,f
40625,10264,C,External consultants,3,f
40626,10264,D,The team,4,f
40627,10265,A,Delayed,1,f
40628,10265,B,Cancelled,2,f
40629,10265,C,Behind schedule,3,f
40630,10265,D,On track,4,f
40631,10266,A,Finalize the report,1,f
40632,10266,B,Start over,2,f
40633,10266,C,Cancel it,3,f
40634,10266,D,Delay it,4,f
40635,10267,A,The client,1,f
40636,10267,B,The team,2,f
40637,10267,C,Management,3,f
40638,10267,D,External consultants,4,f
40639,10268,A,Delayed,1,f
40640,10268,B,On track,2,f
40641,10268,C,Cancelled,3,f
40642,10268,D,Behind schedule,4,f
40643,10269,A,Start over,1,f
40644,10269,B,Cancel it,2,f
40645,10269,C,Delay it,3,f
40646,10269,D,Finalize the report,4,f
40647,10270,A,The client,1,f
40648,10270,B,Management,2,f
40649,10270,C,External consultants,3,f
40650,10270,D,The team,4,f
40651,10271,A,weather alert,1,f
40652,10271,B,flight departure,2,f
40653,10271,C,facility update,3,f
40654,10271,D,service change,4,f
40655,10272,A,Gate 3,1,f
40656,10272,B,Gate 1,2,f
40657,10272,C,Gate 4,3,f
40658,10272,D,Gate 5,4,f
40659,10273,A,Proceed to gate,1,f
40660,10273,B,Wait here,2,f
40661,10273,C,Go to check-in,3,f
40662,10273,D,Contact staff,4,f
40663,10274,A,facility update,1,f
40664,10274,B,service change,2,f
40665,10274,C,safety notice,3,f
40666,10274,D,weather alert,4,f
40667,10275,A,Gate 4,1,f
40668,10275,B,Gate 5,2,f
40669,10275,C,Gate 6,3,f
40670,10275,D,Gate 2,4,f
40671,10276,A,Proceed to gate,1,f
40672,10276,B,Wait here,2,f
40673,10276,C,Go to check-in,3,f
40674,10276,D,Contact staff,4,f
40675,10277,A,service change,1,f
40676,10277,B,safety notice,2,f
40677,10277,C,flight departure,3,f
40678,10277,D,facility update,4,f
40679,10278,A,Gate 5,1,f
40680,10278,B,Gate 3,2,f
40681,10278,C,Gate 6,3,f
40682,10278,D,Gate 7,4,f
40683,10279,A,Wait here,1,f
40684,10279,B,Go to check-in,2,f
40685,10279,C,Contact staff,3,f
40686,10279,D,Proceed to gate,4,f
40687,10280,A,safety notice,1,f
40688,10280,B,service change,2,f
40689,10280,C,flight departure,3,f
40690,10280,D,weather alert,4,f
40691,10281,A,Gate 4,1,f
40692,10281,B,Gate 6,2,f
40693,10281,C,Gate 7,3,f
40694,10281,D,Gate 8,4,f
40695,10282,A,Wait here,1,f
40696,10282,B,Proceed to gate,2,f
40697,10282,C,Go to check-in,3,f
40698,10282,D,Contact staff,4,f
40699,10283,A,flight departure,1,f
40700,10283,B,safety notice,2,f
40701,10283,C,weather alert,3,f
40702,10283,D,facility update,4,f
40703,10284,A,Gate 7,1,f
40704,10284,B,Gate 8,2,f
40705,10284,C,Gate 9,3,f
40706,10284,D,Gate 5,4,f
40707,10285,A,Wait here,1,f
40708,10285,B,Go to check-in,2,f
40709,10285,C,Contact staff,3,f
40710,10285,D,Proceed to gate,4,f
40711,10286,A,flight departure,1,f
40712,10286,B,weather alert,2,f
40713,10286,C,facility update,3,f
40714,10286,D,service change,4,f
40715,10287,A,Gate 8,1,f
40716,10287,B,Gate 9,2,f
40717,10287,C,Gate 10,3,f
40718,10287,D,Gate 6,4,f
40719,10288,A,Wait here,1,f
40720,10288,B,Go to check-in,2,f
40721,10288,C,Contact staff,3,f
40722,10288,D,Proceed to gate,4,f
40723,10289,A,facility update,1,f
40724,10289,B,weather alert,2,f
40725,10289,C,service change,3,f
40726,10289,D,safety notice,4,f
40727,10290,A,Gate 9,1,f
40728,10290,B,Gate 7,2,f
40729,10290,C,Gate 10,3,f
40730,10290,D,Gate 11,4,f
40731,10291,A,Wait here,1,f
40732,10291,B,Proceed to gate,2,f
40733,10291,C,Go to check-in,3,f
40734,10291,D,Contact staff,4,f
40735,10292,A,service change,1,f
40736,10292,B,safety notice,2,f
40737,10292,C,facility update,3,f
40738,10292,D,flight departure,4,f
40739,10293,A,Gate 10,1,f
40740,10293,B,Gate 11,2,f
40741,10293,C,Gate 8,3,f
40742,10293,D,Gate 12,4,f
40743,10294,A,Wait here,1,f
40744,10294,B,Go to check-in,2,f
40745,10294,C,Contact staff,3,f
40746,10294,D,Proceed to gate,4,f
40747,10295,A,service change,1,f
40748,10295,B,safety notice,2,f
40749,10295,C,flight departure,3,f
40750,10295,D,weather alert,4,f
40751,10296,A,Gate 9,1,f
40752,10296,B,Gate 11,2,f
40753,10296,C,Gate 12,3,f
40754,10296,D,Gate 13,4,f
40755,10297,A,Wait here,1,f
40756,10297,B,Go to check-in,2,f
40757,10297,C,Contact staff,3,f
40758,10297,D,Proceed to gate,4,f
40759,10298,A,flight departure,1,f
40760,10298,B,weather alert,2,f
40761,10298,C,facility update,3,f
40762,10298,D,safety notice,4,f
40763,10299,A,Gate 12,1,f
40764,10299,B,Gate 10,2,f
40765,10299,C,Gate 13,3,f
40766,10299,D,Gate 14,4,f
40767,10300,A,Proceed to gate,1,f
40768,10300,B,Wait here,2,f
40769,10300,C,Go to check-in,3,f
40770,10300,D,Contact staff,4,f
40771,10301,A,verb tenses,1,f
40772,10301,B,articles,2,f
40773,10301,C,prepositions,3,f
40774,10301,D,pronouns,4,f
40775,10302,A,articles,1,f
40776,10302,B,verb tenses,2,f
40777,10302,C,pronouns,3,f
40778,10302,D,conjunctions,4,f
40779,10303,A,articles,1,f
40780,10303,B,pronouns,2,f
40781,10303,C,conjunctions,3,f
40782,10303,D,prepositions,4,f
40783,10304,A,conjunctions,1,f
40784,10304,B,prepositions,2,f
40785,10304,C,pronouns,3,f
40786,10304,D,verb tenses,4,f
40787,10305,A,prepositions,1,f
40788,10305,B,conjunctions,2,f
40789,10305,C,verb tenses,3,f
40790,10305,D,articles,4,f
40791,10306,A,verb tenses,1,f
40792,10306,B,articles,2,f
40793,10306,C,prepositions,3,f
40794,10306,D,pronouns,4,f
40795,10307,A,articles,1,f
40796,10307,B,pronouns,2,f
40797,10307,C,verb tenses,3,f
40798,10307,D,conjunctions,4,f
40799,10308,A,pronouns,1,f
40800,10308,B,conjunctions,2,f
40801,10308,C,prepositions,3,f
40802,10308,D,articles,4,f
40803,10309,A,pronouns,1,f
40804,10309,B,conjunctions,2,f
40805,10309,C,prepositions,3,f
40806,10309,D,verb tenses,4,f
40807,10310,A,prepositions,1,f
40808,10310,B,conjunctions,2,f
40809,10310,C,verb tenses,3,f
40810,10310,D,articles,4,f
40811,10311,A,verb tenses,1,f
40812,10311,B,prepositions,2,f
40813,10311,C,articles,3,f
40814,10311,D,pronouns,4,f
40815,10312,A,verb tenses,1,f
40816,10312,B,articles,2,f
40817,10312,C,pronouns,3,f
40818,10312,D,conjunctions,4,f
40819,10313,A,pronouns,1,f
40820,10313,B,conjunctions,2,f
40821,10313,C,articles,3,f
40822,10313,D,prepositions,4,f
40823,10314,A,pronouns,1,f
40824,10314,B,conjunctions,2,f
40825,10314,C,prepositions,3,f
40826,10314,D,verb tenses,4,f
40827,10315,A,conjunctions,1,f
40828,10315,B,prepositions,2,f
40829,10315,C,verb tenses,3,f
40830,10315,D,articles,4,f
40831,10316,A,verb tenses,1,f
40832,10316,B,articles,2,f
40833,10316,C,pronouns,3,f
40834,10316,D,prepositions,4,f
40835,10317,A,articles,1,f
40836,10317,B,pronouns,2,f
40837,10317,C,verb tenses,3,f
40838,10317,D,conjunctions,4,f
40839,10318,A,pronouns,1,f
40840,10318,B,conjunctions,2,f
40841,10318,C,prepositions,3,f
40842,10318,D,articles,4,f
40843,10319,A,conjunctions,1,f
40844,10319,B,prepositions,2,f
40845,10319,C,pronouns,3,f
40846,10319,D,verb tenses,4,f
40847,10320,A,prepositions,1,f
40848,10320,B,verb tenses,2,f
40849,10320,C,conjunctions,3,f
40850,10320,D,articles,4,f
40851,10321,A,verb tenses,1,f
40852,10321,B,articles,2,f
40853,10321,C,prepositions,3,f
40854,10321,D,pronouns,4,f
40855,10322,A,articles,1,f
40856,10322,B,pronouns,2,f
40857,10322,C,conjunctions,3,f
40858,10322,D,verb tenses,4,f
40859,10323,A,pronouns,1,f
40860,10323,B,conjunctions,2,f
40861,10323,C,prepositions,3,f
40862,10323,D,articles,4,f
40863,10324,A,conjunctions,1,f
40864,10324,B,prepositions,2,f
40865,10324,C,verb tenses,3,f
40866,10324,D,pronouns,4,f
40867,10325,A,prepositions,1,f
40868,10325,B,verb tenses,2,f
40869,10325,C,articles,3,f
40870,10325,D,conjunctions,4,f
40871,10326,A,verb tenses,1,f
40872,10326,B,articles,2,f
40873,10326,C,pronouns,3,f
40874,10326,D,prepositions,4,f
40875,10327,A,articles,1,f
40876,10327,B,pronouns,2,f
40877,10327,C,conjunctions,3,f
40878,10327,D,verb tenses,4,f
40879,10328,A,pronouns,1,f
40880,10328,B,conjunctions,2,f
40881,10328,C,articles,3,f
40882,10328,D,prepositions,4,f
40883,10329,A,pronouns,1,f
40884,10329,B,conjunctions,2,f
40885,10329,C,prepositions,3,f
40886,10329,D,verb tenses,4,f
40887,10330,A,prepositions,1,f
40888,10330,B,verb tenses,2,f
40889,10330,C,articles,3,f
40890,10330,D,conjunctions,4,f
40891,10331,A,concerns,1,f
40892,10331,B,regards,2,f
40893,10331,C,involves,3,f
40894,10331,D,discusses,4,f
40895,10332,A,ignore,1,f
40896,10332,B,review,2,f
40897,10332,C,delete,3,f
40898,10332,D,forward,4,f
40899,10333,A,reject,1,f
40900,10333,B,accept,2,f
40901,10333,C,respond,3,f
40902,10333,D,delay,4,f
40903,10334,A,immediately,1,f
40904,10334,B,later,2,f
40905,10334,C,never,3,f
40906,10334,D,accordingly,4,f
40907,10335,A,concerns,1,f
40908,10335,B,regards,2,f
40909,10335,C,involves,3,f
40910,10335,D,discusses,4,f
40911,10336,A,ignore,1,f
40912,10336,B,review,2,f
40913,10336,C,delete,3,f
40914,10336,D,forward,4,f
40915,10337,A,reject,1,f
40916,10337,B,accept,2,f
40917,10337,C,delay,3,f
40918,10337,D,respond,4,f
40919,10338,A,immediately,1,f
40920,10338,B,later,2,f
40921,10338,C,never,3,f
40922,10338,D,accordingly,4,f
40923,10339,A,regards,1,f
40924,10339,B,concerns,2,f
40925,10339,C,involves,3,f
40926,10339,D,discusses,4,f
40927,10340,A,ignore,1,f
40928,10340,B,delete,2,f
40929,10340,C,review,3,f
40930,10340,D,forward,4,f
40931,10341,A,reject,1,f
40932,10341,B,respond,2,f
40933,10341,C,accept,3,f
40934,10341,D,delay,4,f
40935,10342,A,immediately,1,f
40936,10342,B,later,2,f
40937,10342,C,never,3,f
40938,10342,D,accordingly,4,f
40939,10343,A,regards,1,f
40940,10343,B,involves,2,f
40941,10343,C,concerns,3,f
40942,10343,D,discusses,4,f
40943,10344,A,ignore,1,f
40944,10344,B,review,2,f
40945,10344,C,delete,3,f
40946,10344,D,forward,4,f
40947,10345,A,reject,1,f
40948,10345,B,accept,2,f
40949,10345,C,delay,3,f
40950,10345,D,respond,4,f
40951,10346,A,immediately,1,f
40952,10346,B,accordingly,2,f
40953,10346,C,later,3,f
40954,10346,D,never,4,f
40955,10347,A,The project,1,f
40956,10347,B,The regarding the project deadline,2,f
40957,10347,C,The meeting,3,f
40958,10347,D,The budget,4,f
40959,10348,A,Management,1,f
40960,10348,B,HR,2,f
40961,10348,C,Company Name,3,f
40962,10348,D,IT,4,f
40963,10349,A,Read carefully,1,f
40964,10349,B,Ignore it,2,f
40965,10349,C,Delete it,3,f
40966,10349,D,Forward it,4,f
40967,10350,A,The project,1,f
40968,10350,B,The meeting,2,f
40969,10350,C,The regarding the project deadline,3,f
40970,10350,D,The budget,4,f
40971,10351,A,The project,1,f
40972,10351,B,The meeting,2,f
40973,10351,C,The about the client meeting,3,f
40974,10351,D,The budget,4,f
40975,10352,A,Management,1,f
40976,10352,B,HR,2,f
40977,10352,C,Company Name,3,f
40978,10352,D,IT,4,f
40979,10353,A,Ignore it,1,f
40980,10353,B,Delete it,2,f
40981,10353,C,Read carefully,3,f
40982,10353,D,Forward it,4,f
40983,10354,A,The concerning the budget approval,1,f
40984,10354,B,The project,2,f
40985,10354,C,The meeting,3,f
40986,10354,D,The budget,4,f
40987,10355,A,Management,1,f
40988,10355,B,Company Name,2,f
40989,10355,C,HR,3,f
40990,10355,D,IT,4,f
40991,10356,A,Read carefully,1,f
40992,10356,B,Ignore it,2,f
40993,10356,C,Delete it,3,f
40994,10356,D,Forward it,4,f
40995,10357,A,The project,1,f
40996,10357,B,The meeting,2,f
40997,10357,C,The budget,3,f
40998,10357,D,The concerning the budget approval,4,f
40999,10358,A,The project,1,f
41000,10358,B,The meeting,2,f
41001,10358,C,The budget,3,f
41002,10358,D,The regarding the schedule change,4,f
41003,10359,A,Management,1,f
41004,10359,B,HR,2,f
41005,10359,C,IT,3,f
41006,10359,D,Company Name,4,f
41007,10360,A,Ignore it,1,f
41008,10360,B,Delete it,2,f
41009,10360,C,Forward it,3,f
41010,10360,D,Read carefully,4,f
41011,10361,A,The project,1,f
41012,10361,B,The meeting,2,f
41013,10361,C,The budget,3,f
41014,10361,D,The about the contract renewal,4,f
41015,10362,A,Management,1,f
41016,10362,B,Company Name,2,f
41017,10362,C,HR,3,f
41018,10362,D,IT,4,f
41019,10363,A,Read carefully,1,f
41020,10363,B,Ignore it,2,f
41021,10363,C,Delete it,3,f
41022,10363,D,Forward it,4,f
41023,10364,A,The about the contract renewal,1,f
41024,10364,B,The project,2,f
41025,10364,C,The meeting,3,f
41026,10364,D,The budget,4,f
41027,10365,A,The regarding the product launch,1,f
41028,10365,B,The project,2,f
41029,10365,C,The meeting,3,f
41030,10365,D,The budget,4,f
41031,10366,A,Management,1,f
41032,10366,B,Company Name,2,f
41033,10366,C,HR,3,f
41034,10366,D,IT,4,f
41035,10367,A,Ignore it,1,f
41036,10367,B,Read carefully,2,f
41037,10367,C,Delete it,3,f
41038,10367,D,Forward it,4,f
41039,10368,A,The about the team training,1,f
41040,10368,B,The project,2,f
41041,10368,C,The meeting,3,f
41042,10368,D,The budget,4,f
41043,10369,A,Company Name,1,f
41044,10369,B,Management,2,f
41045,10369,C,HR,3,f
41046,10369,D,IT,4,f
41047,10370,A,Ignore it,1,f
41048,10370,B,Delete it,2,f
41049,10370,C,Forward it,3,f
41050,10370,D,Read carefully,4,f
41051,10371,A,The about the team training,1,f
41052,10371,B,The project,2,f
41053,10371,C,The meeting,3,f
41054,10371,D,The budget,4,f
41055,10372,A,The concerning the security update,1,f
41056,10372,B,The project,2,f
41057,10372,C,The meeting,3,f
41058,10372,D,The budget,4,f
41059,10373,A,Management,1,f
41060,10373,B,Company Name,2,f
41061,10373,C,HR,3,f
41062,10373,D,IT,4,f
41063,10374,A,Ignore it,1,f
41064,10374,B,Read carefully,2,f
41065,10374,C,Delete it,3,f
41066,10374,D,Forward it,4,f
41067,10375,A,The project,1,f
41068,10375,B,The meeting,2,f
41069,10375,C,The budget,3,f
41070,10375,D,The regarding the system upgrade,4,f
41071,10376,A,Company Name,1,f
41072,10376,B,Management,2,f
